// Red Grade (RR RG RB RA)  Green Grade (GR GG GB GA)  Blue Grade (BR BG BB BA)
// RR   RG    RB    RA     GG    GG    GB     GA    BR    BG    BB    BA

// WEATHER_EXTRASUNNY_LA
1.288 0.000 0.000 0.077 -0.000 1.270 0.000 0.069 -0.000 -0.000 1.285 0.051 // 9 PM
1.298 0.000 0.000 0.079 -0.000 1.293 0.000 0.069 -0.000 -0.000 1.303 0.054  // 10 PM
1.308 0.000 0.000 0.080 -0.000 1.316 0.000 0.070 -0.000 -0.000 1.321 0.056  // 11 PM

// WEATHER_UNDERWATER
1.548 0.000 0.000 -0.020 0.000 1.617 0.000 0.018 0.000 0.000 1.604 0.012 // 12 AM
1.527 0.000 0.000 -0.019 0.000 1.598 0.000 0.019 0.000 0.000 1.585 0.013  // 1 AM
1.507 0.000 0.000 -0.017 0.000 1.578 0.000 0.020 0.000 0.000 1.565 0.014  // 2 AM
1.486 0.000 0.000 -0.016 0.000 1.559 0.000 0.021 0.000 0.000 1.546 0.015 // 3 AM
1.438 0.000 0.000 -0.013 0.000 1.513 0.000 0.023 0.000 0.000 1.500 0.017  // 4 AM
1.389 0.000 0.000 -0.010 0.000 1.468 0.000 0.026 0.000 0.000 1.455 0.020  // 5 AM
1.341 0.000 0.000 -0.007 0.000 1.422 0.000 0.028 0.000 0.000 1.409 0.022 // 6 AM
1.384 0.000 0.000 -0.009 0.000 1.461 0.000 0.026 0.000 0.000 1.454 0.019  // 7 AM
1.427 0.000 0.000 -0.011 0.000 1.500 0.000 0.024 0.000 0.000 1.499 0.017  // 8 AM
1.470 0.000 0.000 -0.013 0.000 1.539 0.000 0.022 0.000 0.000 1.544 0.014 // 9 AM
1.534 0.000 0.000 -0.016 0.000 1.597 0.000 0.019 0.000 0.000 1.611 0.010  // 10 AM
1.599 0.000 0.000 -0.018 0.000 1.655 0.000 0.017 0.000 0.000 1.678 0.007  // 11 AM
1.663 0.000 0.000 -0.021 0.000 1.713 0.000 0.014 0.000 0.000 1.745 0.003 // 12 PM
1.637 0.000 0.000 -0.023 0.000 1.675 0.000 0.014 0.000 0.000 1.706 0.001  // 1 PM
1.610 0.000 0.000 -0.024 0.000 1.636 0.000 0.014 0.000 0.000 1.668 -0.001  // 2 PM
1.584 0.000 0.000 -0.026 -0.000 1.598 0.000 0.014 0.000 0.000 1.629 -0.003 // 3 PM
1.545 0.000 0.000 -0.029 -0.000 1.541 0.000 0.014 0.000 0.000 1.571 -0.006  // 4 PM
1.505 0.001 0.001 -0.031 -0.000 1.483 0.000 0.015 0.000 0.000 1.512 -0.009  // 5 PM
1.466 0.001 0.001 -0.034 -0.000 1.426 0.000 0.015 0.000 0.000 1.454 -0.012 // 6 PM
1.485 0.001 0.001 -0.031 -0.000 1.471 0.000 0.016 0.000 0.000 1.489 -0.006  // 7 PM
1.504 0.000 0.000 -0.027 -0.000 1.515 0.000 0.016 0.000 0.000 1.524 -0.001  // 8 PM
1.523 0.000 0.000 -0.024 -0.000 1.560 0.000 0.017 0.000 0.000 1.559 0.005 // 9 PM
1.531 0.000 0.000 -0.023 0.000 1.579 0.000 0.017 0.000 0.000 1.574 0.007  // 10 PM
1.540 0.000 0.000 -0.021 0.000 1.598 0.000 0.018 0.000 0.000 1.589 0.010  // 11 PM

// WEATHER_EXTRACOLOURS_1
1.801 0.000 0.000 0.009 0.000 1.801 0.000 0.009 0.000 0.000 1.919 -0.017 // 12 AM
1.785 0.000 0.000 0.010 0.000 1.786 0.000 0.010 0.000 0.000 1.904 -0.016  // 1 AM
1.770 0.000 0.000 0.011 0.000 1.772 0.000 0.010 0.000 0.000 1.890 -0.016  // 2 AM
1.754 0.000 0.000 0.012 0.000 1.757 0.000 0.011 0.000 0.000 1.875 -0.015 // 3 AM
1.718 0.000 0.000 0.014 0.000 1.723 0.000 0.013 0.000 0.000 1.841 -0.013  // 4 AM
1.682 0.000 0.000 0.017 0.000 1.689 0.000 0.014 0.000 0.000 1.807 -0.011  // 5 AM
1.646 0.000 0.000 0.019 0.000 1.655 0.000 0.016 0.000 0.000 1.773 -0.009 // 6 AM
1.678 0.000 0.000 0.017 0.000 1.684 0.000 0.015 0.000 0.000 1.807 -0.011  // 7 AM
1.711 0.000 0.000 0.016 0.000 1.713 0.000 0.013 0.000 0.000 1.840 -0.013  // 8 AM
1.743 0.000 0.000 0.014 0.000 1.742 0.000 0.012 0.000 0.000 1.874 -0.015 // 9 AM
1.791 0.000 0.000 0.012 0.000 1.786 0.000 0.010 0.000 0.000 1.924 -0.018  // 10 AM
1.840 0.000 0.000 0.010 0.000 1.829 0.000 0.008 0.000 0.000 1.975 -0.021  // 11 AM
1.888 0.000 0.000 0.008 0.000 1.873 0.000 0.006 0.000 0.000 2.025 -0.024 // 12 PM
1.868 0.000 0.000 0.007 0.000 1.844 0.000 0.006 0.000 0.000 1.996 -0.025  // 1 PM
1.848 0.000 0.000 0.005 0.000 1.816 0.000 0.006 0.000 0.000 1.967 -0.027  // 2 PM
1.828 0.000 0.000 0.004 -0.000 1.787 0.000 0.006 0.000 0.000 1.938 -0.028 // 3 PM
1.798 0.000 0.000 0.002 -0.000 1.744 0.000 0.006 0.000 0.000 1.894 -0.030  // 4 PM
1.769 0.000 0.000 0.000 -0.000 1.700 0.000 0.007 0.000 0.000 1.851 -0.033  // 5 PM
1.739 0.000 0.000 -0.002 -0.000 1.657 0.000 0.007 0.000 0.000 1.807 -0.035 // 6 PM
1.753 0.000 0.000 0.001 -0.000 1.691 0.000 0.007 0.000 0.000 1.833 -0.031  // 7 PM
1.768 0.000 0.000 0.003 -0.000 1.724 0.000 0.008 0.000 0.000 1.859 -0.026  // 8 PM
1.782 0.000 0.000 0.006 -0.000 1.758 0.000 0.008 0.000 0.000 1.885 -0.022 // 9 PM
1.788 0.000 0.000 0.007 0.000 1.772 0.000 0.008 0.000 0.000 1.896 -0.020  // 10 PM
1.795 0.000 0.000 0.008 0.000 1.787 0.000 0.009 0.000 0.000 1.908 -0.019  // 11 PM

// WEATHER_EXTRACOLOURS_2
1.801 0.000 0.000 0.009 0.000 1.801 0.000 0.009 0.000 0.000 1.919 -0.017 // 12 AM
1.785 0.000 0.000 0.010 0.000 1.786 0.000 0.010 0.000 0.000 1.904 -0.016  // 1 AM
1.770 0.000 0.000 0.011 0.000 1.772 0.000 0.010 0.000 0.000 1.890 -0.016  // 2 AM
1.754 0.000 0.000 0.012 0.000 1.757 0.000 0.011 0.000 0.000 1.875 -0.015 // 3 AM
1.718 0.000 0.000 0.014 0.000 1.723 0.000 0.013 0.000 0.000 1.841 -0.013  // 4 AM
1.682 0.000 0.000 0.017 0.000 1.689 0.000 0.014 0.000 0.000 1.807 -0.011  // 5 AM
1.646 0.000 0.000 0.019 0.000 1.655 0.000 0.016 0.000 0.000 1.773 -0.009 // 6 AM
1.678 0.000 0.000 0.017 0.000 1.684 0.000 0.015 0.000 0.000 1.807 -0.011  // 7 AM
1.711 0.000 0.000 0.016 0.000 1.713 0.000 0.013 0.000 0.000 1.840 -0.013  // 8 AM
1.743 0.000 0.000 0.014 0.000 1.742 0.000 0.012 0.000 0.000 1.874 -0.015 // 9 AM
1.791 0.000 0.000 0.012 0.000 1.786 0.000 0.010 0.000 0.000 1.924 -0.018  // 10 AM
1.840 0.000 0.000 0.010 0.000 1.829 0.000 0.008 0.000 0.000 1.975 -0.021  // 11 AM
1.888 0.000 0.000 0.008 0.000 1.873 0.000 0.006 0.000 0.000 2.025 -0.024 // 12 PM
1.868 0.000 0.000 0.007 0.000 1.844 0.000 0.006 0.000 0.000 1.996 -0.025  // 1 PM
1.848 0.000 0.000 0.005 0.000 1.816 0.000 0.006 0.000 0.000 1.967 -0.027  // 2 PM
1.828 0.000 0.000 0.004 -0.000 1.787 0.000 0.006 0.000 0.000 1.938 -0.028 // 3 PM
1.798 0.000 0.000 0.002 -0.000 1.744 0.000 0.006 0.000 0.000 1.894 -0.030  // 4 PM
1.769 0.000 0.000 0.000 -0.000 1.700 0.000 0.007 0.000 0.000 1.851 -0.033  // 5 PM
1.739 0.000 0.000 -0.002 -0.000 1.657 0.000 0.007 0.000 0.000 1.807 -0.035 // 6 PM
1.753 0.000 0.000 0.001 -0.000 1.691 0.000 0.007 0.000 0.000 1.833 -0.031  // 7 PM
1.768 0.000 0.000 0.003 -0.000 1.724 0.000 0.008 0.000 0.000 1.859 -0.026  // 8 PM
1.782 0.000 0.000 0.006 -0.000 1.758 0.000 0.008 0.000 0.000 1.885 -0.022 // 9 PM
1.788 0.000 0.000 0.007 0.000 1.772 0.000 0.008 0.000 0.000 1.896 -0.020  // 10 PM
1.795 0.000 0.000 0.008 0.000 1.787 0.000 0.009 0.000 0.000 1.908 -0.019  // 11 PM
